,Elevation,temperature,Age,humidity,arrival_time
0,16.08767890930176,36.63,25,0.87,959
1,2293.990966796875,36.63,30,0.87,960
2,2363.342041015625,36.63,29,0.87,959
3,2070.04833984375,36.63,28,0.87,963
4,1895.031005859375,36.63,32,0.87,959
6,218.5335693359375,36.63,32,0.87,967
7,15.224977493286131,36.63,39,0.87,960
8,2293.990966796875,36.63,27,0.87,960
9,192.0034942626953,36.63,33,0.87,992
10,16.83182334899902,36.63,33,0.87,1000
11,1623.9774169921882,36.63,30,0.87,1002
12,70.96458435058594,36.63,32,0.87,967
13,2103.939453125,36.63,31,0.87,1070
14,182.86663818359384,36.63,42,0.87,1013
15,1623.9774169921882,36.63,29,0.87,1013
16,151.7860565185547,36.63,30,0.87,1015
17,11.42669010162354,36.63,28,0.87,1039
18,259.998291015625,36.63,28,0.87,1024
19,21.80615043640137,36.63,26,0.87,1027
20,37.14537048339844,36.63,32,0.87,1106
21,140.6603088378906,36.63,26,0.87,1039
22,35.90165328979492,36.63,32,0.87,1039
23,35.65705490112305,36.63,28,0.87,1039
24,89.8837890625,36.63,32,0.87,1040
25,15.55781936645508,36.63,32,0.87,1035
26,1088.349243164062,36.63,29,0.87,1072
27,380.0,36.63,40,0.87,1075
28,181.5143737792969,36.63,32,0.87,1051
29,218.7236022949219,36.63,46,0.87,1098
30,2371.603271484375,36.63,30,0.87,1046
31,94.6029815673828,36.63,25,0.87,1047
32,15.55781936645508,36.63,23,0.87,1051
33,401.7437133789062,36.63,27,0.87,1046
34,53.74789428710938,36.63,28,0.87,1040
35,37.14537048339844,36.63,35,0.87,1075
36,421.3871459960938,36.63,27,0.87,1051
37,396.0248413085938,36.63,33,0.87,1063
38,10.44183731079102,36.63,32,0.87,1079
39,288.6472473144531,36.63,31,0.87,1046
40,37.14537048339844,36.63,24,0.87,1103
41,1623.9774169921882,36.63,30,0.87,1048
42,56.084815979003906,36.63,43,0.87,1077
43,2363.342041015625,36.63,31,0.87,1046
44,10.96754741668701,36.63,25,0.87,1050
45,140.9563293457031,36.63,26,0.87,1050
46,14.447757720947271,36.63,27,0.87,1079
47,148.55224609375,36.63,26,0.87,1090
48,1596.6729736328118,36.63,25,0.87,1059
49,120.9079360961914,36.63,23,0.87,1101
50,865.1586303710938,36.63,25,0.87,1063
51,1951.2591552734382,36.63,34,0.87,1047
52,203.7541961669922,36.63,25,0.87,1063
53,94.6029815673828,36.63,28,0.87,1046
54,10.44183731079102,36.63,31,0.87,1077
55,248.39337158203116,36.63,27,0.87,1092
56,361.7695922851562,36.63,37,0.87,1112
57,368.9474792480469,36.63,19,0.87,1046
58,47.37548446655273,36.63,22,0.87,1082
59,77.97574615478516,36.63,41,0.87,1077
60,219.4850006103516,36.63,23,0.87,1127
61,16.83182334899902,36.63,33,0.87,1081
62,18.71355819702148,36.63,32,0.87,1092
63,350.7449645996094,36.63,25,0.87,1083
64,181.5143737792969,36.63,25,0.87,1063
65,58.93083190917969,36.63,30,0.87,1082
66,14.32654094696045,36.63,28,0.87,1090
67,12.69220733642578,36.63,29,0.87,1047
68,42.68008041381836,36.63,30,0.87,1111
69,4.0,36.63,34,0.87,1117
70,23.74346733093262,36.63,30,0.87,1080
71,144.104248046875,36.63,24,0.87,1089
72,176.5647430419922,36.63,24,0.87,1082
73,86.84709167480469,36.63,35,0.87,1138
74,2358.822509765625,36.63,26,0.87,1047
75,35.90165328979492,36.63,33,0.87,1116
76,263.49282836914057,36.63,23,0.87,1111
77,206.7012023925781,36.63,27,0.87,1131
78,12.58986759185791,36.63,31,0.87,1063
79,69.00289916992189,36.63,27,0.87,1091
80,202.9051818847656,36.63,27,0.87,1118
81,15.224977493286131,36.63,28,0.87,1092
82,10.44183731079102,36.63,30,0.87,1142
83,31.781719207763672,36.63,26,0.87,1152
84,39.52106094360352,36.63,42,0.87,1105
85,142.3699798583984,36.63,31,0.87,1101
86,215.4762725830078,36.63,34,0.87,1106
87,121.3621368408203,36.63,26,0.87,1092
88,187.2318572998047,36.63,29,0.87,1112
89,56.084815979003906,36.63,28,0.87,1129
90,3.8890023231506348,36.63,25,0.87,1123
91,137.57452392578122,36.63,29,0.87,1106
92,149.1394653320312,36.63,32,0.87,1093
93,292.6947631835938,36.63,31,0.87,1157
94,1.539181590080261,36.63,36,0.87,1107
95,16.84739112854004,36.63,31,0.87,1117
96,499.8729553222656,36.63,27,0.87,1084
97,273.54550170898443,36.63,26,0.87,1118
98,142.3699798583984,36.63,32,0.87,1108
99,187.2318572998047,36.63,32,0.87,1099
100,109.5502395629883,36.63,28,0.87,1118
101,16.84739112854004,36.63,26,0.87,1108
102,2103.939453125,36.63,27,0.87,1119
103,133.20930480957028,36.63,31,0.87,1131
104,89.8837890625,36.63,30,0.87,1177
105,13.70660877227783,36.63,32,0.87,1119
106,6.027743339538574,36.63,24,0.87,1118
107,380.0,36.63,40,0.87,1119
108,56.084815979003906,36.63,35,0.87,1139
109,11.085031509399409,36.63,27,0.87,1119
110,233.7287750244141,36.63,25,0.87,1203
111,7.965522289276122,36.63,33,0.87,1119
112,31.97005462646484,36.63,32,0.87,1117
113,33.42565536499023,36.63,25,0.87,1119
114,1.6457762718200681,36.63,36,0.87,1117
115,10.44776248931885,36.63,26,0.87,1104
116,149.1394653320312,36.63,24,0.87,1102
117,499.8729553222656,36.63,26,0.87,1098
118,11.67500591278076,36.63,37,0.87,1114
119,0.5368872284889221,36.63,27,0.87,1147
120,1831.0819091796882,36.63,24,0.87,1106
121,237.6291656494141,36.63,28,0.87,1104
122,10.44776248931885,36.63,33,0.87,1173
123,220.1817321777344,36.63,29,0.87,1171
124,194.8641204833984,36.63,26,0.87,1100
125,217.5126495361328,36.63,27,0.87,1099
126,87.09457397460938,36.63,23,0.87,1100
127,106.79998779296879,36.63,23,0.87,1091
128,15.55781936645508,36.63,42,0.87,1111
129,13.70660877227783,36.63,23,0.87,1152
130,75.1241455078125,36.63,37,0.87,1155
131,2.790159702301025,36.63,29,0.87,1110
132,17.66356468200684,36.63,25,0.87,1126
133,320.0387878417969,36.63,29,0.87,1102
134,108.5567169189453,36.63,31,0.87,1121
135,104.7041854858398,36.63,29,0.87,1153
136,11.085031509399409,36.63,30,0.87,1087
137,56.00885772705078,36.63,41,0.87,1146
138,16.84739112854004,36.63,34,0.87,1180
139,10.44776248931885,36.63,23,0.87,1098
140,14.359289169311518,36.63,27,0.87,1167
141,366.0434265136719,36.63,42,0.87,1135
142,221.5890655517578,36.63,41,0.87,1129
143,263.49282836914057,36.63,22,0.87,1147
144,666.8341674804688,36.63,34,0.87,1138
145,132.6146392822266,36.63,30,0.87,1166
146,56.084815979003906,36.63,25,0.87,1151
147,5.729408264160156,36.63,31,0.87,1124
148,13.315147399902338,36.63,25,0.87,1147
149,3.118554830551147,36.63,32,0.87,1144
150,55.22239303588867,36.63,30,0.87,1116
151,113.38473510742192,36.63,47,0.87,1190
152,2930.111572265625,36.63,45,0.87,1180
153,259.998291015625,36.63,36,0.87,1116
154,182.8298187255859,36.63,28,0.87,1169
155,897.9967651367188,36.63,29,0.87,1173
156,7.309962749481201,36.63,29,0.87,1121
157,278.0033569335938,36.63,24,0.87,1148
158,232.5149993896484,36.63,31,0.87,1178
159,199.8629608154297,36.63,23,0.87,1173
160,79.19601440429688,36.63,32,0.87,1125
161,70.12425231933594,36.63,28,0.87,1158
162,260.29702758789057,36.63,29,0.87,1118
163,16.84739112854004,36.63,25,0.87,1203
164,31.71040916442871,36.63,29,0.87,1127
165,148.55224609375,36.63,36,0.87,1180
166,16.83182334899902,36.63,31,0.87,1133
167,284.6058349609375,36.63,23,0.87,1145
168,514.8724365234375,36.63,33,0.87,1199
169,152.5553283691406,36.63,39,0.87,1162
170,1300.004516601562,36.63,35,0.87,1190
171,254.7844543457031,36.63,35,0.87,1149
172,17.05924987792969,36.63,26,0.87,1161
173,263.49282836914057,36.63,29,0.87,1112
174,614.4942016601562,36.63,30,0.87,1115
175,161.7024841308594,36.63,35,0.87,1103
176,81.51506042480469,36.63,28,0.87,1182
177,19.94200897216797,36.63,28,0.87,1144
178,13.346641540527338,36.63,24,0.87,1188
179,2103.939453125,36.63,23,0.87,1126
180,206.1729736328125,36.63,27,0.87,1143
181,51.94340515136719,36.63,42,0.87,1132
182,14.32654094696045,36.63,26,0.87,1177
183,8.94913387298584,36.63,34,0.87,1165
184,527.0923461914061,36.63,41,0.87,1173
185,194.29931640625,36.63,24,0.87,1231
186,1.7231634855270392,36.63,24,0.87,1140
187,181.5143737792969,36.63,31,0.87,1241
188,50.26950454711914,36.63,48,0.87,1127
189,2108.50048828125,36.63,21,0.87,1135
190,75.91120910644531,36.63,25,0.87,1182
191,77.97574615478516,36.63,28,0.87,1176
192,376.3503112792969,36.63,24,0.87,1173
193,5.664112567901611,36.63,25,0.87,1136
194,10.44776248931885,36.63,30,0.87,1144
195,263.0969848632812,36.63,34,0.87,1136
196,779.2720947265625,36.63,23,0.87,1161
197,222.7997283935547,36.63,23,0.87,1182
198,181.5143737792969,36.63,26,0.87,1143
199,181.5143737792969,36.63,27,0.87,1167
200,0.0,36.63,38,0.87,1142
201,77.97574615478516,36.63,29,0.87,1126
202,14.32654094696045,36.63,26,0.87,1142
203,614.4942016601562,36.63,32,0.87,1165
204,22.23203277587891,36.63,29,0.87,1141
205,10.44183731079102,36.63,30,0.87,1132
206,15.55781936645508,36.63,27,0.87,1142
207,225.5828399658203,36.63,28,0.87,1129
208,3.920108318328857,36.63,23,0.87,1157
209,244.1101379394531,36.63,26,0.87,1191
210,42.47363662719727,36.63,35,0.87,1186
211,1.7231634855270392,36.63,35,0.87,1131
212,194.29931640625,36.63,24,0.87,1121
213,6.0,36.63,32,0.87,1146
214,31.71040916442871,36.63,32,0.87,1233
215,1831.0819091796882,36.63,30,0.87,1146
216,189.8713836669922,36.63,31,0.87,1161
217,56.084815979003906,36.63,30,0.87,1158
218,377.5501098632812,36.63,34,0.87,1148
219,83.9320068359375,36.63,24,0.87,1210
220,206.0412750244141,36.63,22,0.87,1152
221,119.56497192382808,36.63,26,0.87,1166
222,140.58866882324222,36.63,29,0.87,1178
223,1525.08740234375,36.63,35,0.87,1187
224,62.17602157592773,36.63,31,0.87,1106
225,220.8075714111328,36.63,27,0.87,1205
226,16.83182334899902,36.63,27,0.87,1155
227,181.5143737792969,36.63,33,0.87,1161
228,13.81503200531006,36.63,33,0.87,1195
229,31.52193450927734,36.63,29,0.87,1177
230,14.447757720947271,36.63,29,0.87,1088
231,169.6335296630859,36.63,36,0.87,1184
232,10.44183731079102,36.63,35,0.87,1171
233,392.9354553222656,36.63,33,0.87,1205
234,140.6603088378906,36.63,38,0.87,1187
235,37.14537048339844,36.63,24,0.87,1197
236,16.83182334899902,36.63,39,0.87,1205
237,0.6114726066589355,36.63,23,0.87,1156
238,91.7226791381836,36.63,31,0.87,1164
239,237.6291656494141,36.63,24,0.87,1153
240,2229.72216796875,36.63,34,0.87,1190
241,17.22419548034668,36.63,28,0.87,1157
242,37.9741325378418,36.63,28,0.87,1157
243,55.65824508666992,36.63,30,0.87,1216
244,42.68008041381836,36.63,26,0.87,1188
245,1623.9774169921882,36.63,36,0.87,1178
246,9.36025619506836,36.63,40,0.87,1165
247,12.58986759185791,36.63,28,0.87,1161
248,133.20930480957028,36.63,26,0.87,1222
249,9.794013023376463,36.63,23,0.87,1174
250,220.8075714111328,36.63,33,0.87,1152
251,91.7226791381836,36.63,29,0.87,1130
252,37.85586547851562,36.63,31,0.87,1164
253,118.26126098632808,36.63,32,0.87,1164
254,1.91899299621582,36.63,21,0.87,1160
255,16.84739112854004,36.63,31,0.87,1170
256,259.998291015625,36.63,26,0.87,1216
257,1300.004516601562,36.63,32,0.87,1124
258,4.209059238433838,36.63,38,0.87,1176
259,19.24552345275879,36.63,33,0.87,1156
260,228.6362762451172,36.63,31,0.87,1154
261,248.2796173095703,36.63,45,0.87,1158
262,408.2718811035156,36.63,24,0.87,1139
263,114.818359375,36.63,33,0.87,1163
264,31.52193450927734,36.63,29,0.87,1294
265,14.32654094696045,36.63,24,0.87,1269
266,12.35730648040771,36.63,28,0.87,1166
267,291.1369323730469,36.63,20,0.87,1112
268,10.44183731079102,36.63,24,0.87,1144
269,56.084815979003906,36.63,29,0.87,1156
270,145.4309997558594,36.63,33,0.87,1147
271,56.084815979003906,36.63,26,0.87,1188
272,312.8281860351562,36.63,30,0.87,1166
273,100.7476806640625,36.63,39,0.87,1180
274,10.44183731079102,36.63,35,0.87,1228
275,140.9563293457031,36.63,32,0.87,1205
276,571.0994873046875,36.63,25,0.87,1129
277,31.97005462646484,36.63,25,0.87,1243
278,73.2974853515625,36.63,22,0.87,1157
279,274.2550659179688,36.63,22,0.87,1151
280,36.52098846435547,36.63,30,0.87,1188
281,395.2044982910156,36.63,33,0.87,1137
282,222.6811370849609,36.63,41,0.87,1189
283,86.84709167480469,36.63,23,0.87,1232
284,35.90165328979492,36.63,39,0.87,1156
285,233.2363739013672,36.63,37,0.87,1222
286,287.1083679199219,36.63,28,0.87,1202
287,7.150104522705077,36.63,40,0.87,1142
288,1.7231634855270392,36.63,32,0.87,1179
289,159.9830627441406,36.63,42,0.87,1191
290,10.44183731079102,36.63,43,0.87,1160
291,10.44776248931885,36.63,37,0.87,1159
292,151.7768249511719,36.63,25,0.87,1160
293,267.18069458007807,36.63,25,0.87,1146
294,10.06689834594727,36.63,25,0.87,1211
295,24.13339424133301,36.63,36,0.87,1226
296,131.0602111816406,36.63,26,0.87,1193
297,47.37548446655273,36.63,22,0.87,1170
298,232.5149993896484,36.63,29,0.87,1267
299,149.2892608642578,36.63,19,0.87,1188
300,10.96754741668701,36.63,27,0.87,1202
301,10.44183731079102,36.63,29,0.87,1165
302,9.66230010986328,36.63,21,0.87,1162
303,6.2408246994018555,36.63,29,0.87,1207
304,1596.6729736328118,36.63,27,0.87,1187
305,254.7844543457031,36.63,24,0.87,1175
306,51.94340515136719,36.63,31,0.87,1212
307,210.44793701171884,36.63,22,0.87,1178
308,91.7226791381836,36.63,34,0.87,1183
309,47.37548446655273,36.63,22,0.87,1176
310,16.84739112854004,36.63,21,0.87,1229
311,56.423484802246094,36.63,32,0.87,1208
312,281.7467041015625,36.63,34,0.87,1165
313,38.02688980102539,36.63,28,0.87,1266
314,16.84739112854004,36.63,35,0.87,1169
315,181.5143737792969,36.63,31,0.87,1158
316,6.262023448944093,36.63,33,0.87,1197
317,254.7844543457031,36.63,37,0.87,1157
318,50.26950454711914,36.63,42,0.87,1161
319,275.6912841796875,36.63,27,0.87,1192
320,71.07490539550781,36.63,23,0.87,1214
321,614.4942016601562,36.63,31,0.87,1180
322,384.0559692382812,36.63,51,0.87,1202
323,398.2716369628906,36.63,34,0.87,1196
324,222.5667419433594,36.63,21,0.87,1164
325,346.0,36.63,40,0.87,1178
326,77.97574615478516,36.63,38,0.87,1169
327,200.49078369140616,36.63,34,0.87,1210
328,37.31060028076172,36.63,35,0.87,1153
329,350.7449645996094,36.63,27,0.87,1173
330,14.36327362060547,36.63,23,0.87,1178
331,10.44183731079102,36.63,24,0.87,1147
332,14.32654094696045,36.63,27,0.87,1175
333,159.2595977783203,36.63,51,0.87,1205
334,484.7640075683594,36.63,33,0.87,1207
335,10.44183731079102,36.63,35,0.87,1195
336,225.5588531494141,36.63,20,0.87,1223
337,249.107666015625,36.63,29,0.87,1176
338,45.669700622558594,36.63,24,0.87,1162
339,288.391845703125,36.63,23,0.87,1141
340,86.84709167480469,36.63,33,0.87,1196
341,1596.6729736328118,36.63,25,0.87,1170
342,279.2320556640625,36.63,29,0.87,1177
343,259.998291015625,36.63,38,0.87,1180
344,31.97005462646484,36.63,35,0.87,1161
345,151.7860565185547,36.63,33,0.87,1183
346,206.5709381103516,36.63,26,0.87,1125
347,647.6728515625,36.63,34,0.87,1255
348,380.0,36.63,24,0.87,1208
349,2.599183320999146,36.63,42,0.87,1175
350,10.44776248931885,36.63,27,0.87,1223
351,2299.197509765625,36.63,35,0.87,1196
352,10.44776248931885,36.63,38,0.87,1161
353,447.4283447265625,36.63,36,0.87,1303
354,19.60500144958496,36.63,27,0.87,1197
355,181.5143737792969,36.63,25,0.87,1211
356,313.7461853027344,36.63,33,0.87,1168
357,5.63741397857666,36.63,32,0.87,1150
358,220.0638275146484,36.63,40,0.87,1183
359,211.6295166015625,36.63,28,0.87,1187
360,254.7844543457031,36.63,30,0.87,1224
361,162.2778472900391,36.63,25,0.87,1154
362,5.020810604095459,36.63,31,0.87,1170
363,145.4309997558594,36.63,32,0.87,1174
364,181.5143737792969,36.63,28,0.87,1243
365,134.9916687011719,36.63,32,0.87,1160
366,275.03494262695307,36.63,29,0.87,1223
367,413.7853393554688,36.63,37,0.87,1151
368,181.5143737792969,36.63,31,0.87,1180
369,113.38473510742192,36.63,32,0.87,1155
370,181.5143737792969,36.63,44,0.87,1244
371,15.55781936645508,36.63,33,0.87,1190
