,Elevation,temperature,Age,humidity,arrival_time
0,16.08767890930176,36.63,25,0.87,880
1,2293.990966796875,36.63,30,0.87,883
2,2363.342041015625,36.63,29,0.87,902
3,2070.04833984375,36.63,28,0.87,944
4,1895.031005859375,36.63,32,0.87,928
6,218.5335693359375,36.63,32,0.87,959
7,15.224977493286131,36.63,39,0.87,1019
8,2293.990966796875,36.63,27,0.87,999
9,192.0034942626953,36.63,33,0.87,993
10,16.83182334899902,36.63,33,0.87,1023
11,1623.9774169921882,36.63,30,0.87,995
12,70.96458435058594,36.63,32,0.87,1123
13,2103.939453125,36.63,31,0.87,1027
14,182.86663818359384,36.63,42,0.87,990
15,1623.9774169921882,36.63,29,0.87,1003
16,151.7860565185547,36.63,30,0.87,1000
17,11.42669010162354,36.63,28,0.87,1013
18,259.998291015625,36.63,28,0.87,1058
19,21.80615043640137,36.63,26,0.87,1040
20,37.14537048339844,36.63,32,0.87,1107
21,140.6603088378906,36.63,26,0.87,1040
22,35.90165328979492,36.63,32,0.87,1040
23,35.65705490112305,36.63,28,0.87,1052
24,89.8837890625,36.63,32,0.87,1097
25,15.55781936645508,36.63,32,0.87,1147
26,1088.349243164062,36.63,29,0.87,1105
27,380.0,36.63,40,0.87,1032
28,181.5143737792969,36.63,32,0.87,1033
29,218.7236022949219,36.63,46,0.87,1028
30,2371.603271484375,36.63,30,0.87,1000
31,94.6029815673828,36.63,25,0.87,1000
32,15.55781936645508,36.63,23,0.87,1042
33,401.7437133789062,36.63,27,0.87,1000
34,53.74789428710938,36.63,28,0.87,1023
35,37.14537048339844,36.63,35,0.87,1044
36,421.3871459960938,36.63,27,0.87,1043
37,396.0248413085938,36.63,33,0.87,1053
38,10.44183731079102,36.63,32,0.87,1038
39,288.6472473144531,36.63,31,0.87,1022
40,37.14537048339844,36.63,24,0.87,1188
41,1623.9774169921882,36.63,30,0.87,1035
42,56.084815979003906,36.63,43,0.87,1076
43,2363.342041015625,36.63,31,0.87,1032
44,10.96754741668701,36.63,25,0.87,1030
45,140.9563293457031,36.63,26,0.87,1057
46,14.447757720947271,36.63,27,0.87,1081
47,148.55224609375,36.63,26,0.87,1116
48,1596.6729736328118,36.63,25,0.87,1067
49,120.9079360961914,36.63,23,0.87,1070
50,865.1586303710938,36.63,25,0.87,1090
51,1951.2591552734382,36.63,34,0.87,1041
52,203.7541961669922,36.63,25,0.87,1098
53,94.6029815673828,36.63,28,0.87,1041
54,10.44183731079102,36.63,31,0.87,1103
55,248.39337158203116,36.63,27,0.87,1064
56,361.7695922851562,36.63,37,0.87,1100
57,368.9474792480469,36.63,19,0.87,1051
58,47.37548446655273,36.63,22,0.87,1029
59,77.97574615478516,36.63,41,0.87,1113
60,219.4850006103516,36.63,23,0.87,1213
61,16.83182334899902,36.63,33,0.87,1090
62,18.71355819702148,36.63,32,0.87,1115
63,350.7449645996094,36.63,25,0.87,1092
64,181.5143737792969,36.63,25,0.87,1137
65,58.93083190917969,36.63,30,0.87,1050
66,14.32654094696045,36.63,28,0.87,1082
67,12.69220733642578,36.63,29,0.87,1034
68,42.68008041381836,36.63,30,0.87,1114
69,4.0,36.63,34,0.87,1102
70,23.74346733093262,36.63,30,0.87,1064
71,144.104248046875,36.63,24,0.87,1076
72,176.5647430419922,36.63,24,0.87,1066
73,86.84709167480469,36.63,35,0.87,1115
74,2358.822509765625,36.63,26,0.87,1084
75,35.90165328979492,36.63,33,0.87,1093
76,263.49282836914057,36.63,23,0.87,1210
77,206.7012023925781,36.63,27,0.87,1096
78,12.58986759185791,36.63,31,0.87,1076
79,69.00289916992189,36.63,27,0.87,1067
80,202.9051818847656,36.63,27,0.87,1143
81,15.224977493286131,36.63,28,0.87,1067
82,10.44183731079102,36.63,30,0.87,1079
83,31.781719207763672,36.63,26,0.87,1151
84,39.52106094360352,36.63,42,0.87,1115
85,142.3699798583984,36.63,31,0.87,1095
86,215.4762725830078,36.63,34,0.87,1121
87,121.3621368408203,36.63,26,0.87,1075
88,187.2318572998047,36.63,29,0.87,1121
89,56.084815979003906,36.63,28,0.87,1072
90,3.8890023231506348,36.63,25,0.87,1095
91,137.57452392578122,36.63,29,0.87,1078
92,149.1394653320312,36.63,32,0.87,1141
93,292.6947631835938,36.63,31,0.87,1143
94,1.539181590080261,36.63,36,0.87,1108
95,16.84739112854004,36.63,31,0.87,1138
96,499.8729553222656,36.63,27,0.87,1079
97,273.54550170898443,36.63,26,0.87,1096
98,142.3699798583984,36.63,32,0.87,1161
99,187.2318572998047,36.63,32,0.87,1078
100,109.5502395629883,36.63,28,0.87,1095
101,16.84739112854004,36.63,26,0.87,1075
102,2103.939453125,36.63,27,0.87,1097
